country,year,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
LBR,1995,NA,NA,NA,8829,21000,2044661,2.259000063,NA,NA
LBR,1996,NA,NA,NA,8308,22000,2160478,2.267999887,NA,NA
LBR,1997,NA,NA,NA,8491,22000,2326202,2.25999999,NA,NA
LBR,1998,NA,NA,NA,10697,14000,2517481,2.257999897,NA,NA
LBR,1999,NA,NA,NA,14682,5300,2699712,2.288000107,NA,NA
LBR,2000,NA,NA,306.8328947,11540,15000,2848456,2.276000023,0.097597254,0.04247151
LBR,2001,NA,NA,306.7103554,10510,15000,2953927,2.275000095,0.076710817,0.04186181
LBR,2002,NA,NA,306.473737,11056,15000,3024729,2.309000015,0.078425027,0.03243096
LBR,2003,NA,NA,243.0893405,10478,15000,3077058,2.312000036,0.063502674,0.041490374
LBR,2004,NA,NA,286.0649989,13738,NA,3135651,2.282000065,0.077146042,0.0772699
LBR,2005,2.2,NA,294.8930368,12160,15000,3218116,2.242000103,0.090200211,0.072181876
LBR,2006,NA,NA,336.1156743,8907,2000,3329211,2.161999941,0.132529044,0.077032618
LBR,2007,2.1,2.888578014,396.6017613,14501,2000,3461911,2.094000101,0.150691916,0.079293154
LBR,2008,2.4,4.905951252,478.3999379,7906,2000,3607860,2.072999954,0.14438007,0.070949594
LBR,2009,3.1,3.862413892,470.9476196,10716,2040,3754133,2.226999998,0.132861991,0.050097398
LBR,2010,3.3,3.315038944,513.4456986,11720,2040,3891356,2.266000032,0.144144144,0.049996146
LBR,2011,3.2,4.007521196,596.8970811,12720,2050,4017443,2.237999916,0.156338616,0.083001168
LBR,2012,41,3.264289973,657.9362563,13730,2050,4135659,2.214999914,0.168651231,0.163964278
LBR,2013,38,NA,721.9300554,14730,2050,4248334,2.196000099,0.181076672,0.157580274
LBR,2014,37,NA,721.1827948,14740,2050,4359505,2.131999969,0.175007969,0.157093893
LBR,2015,37,NA,710.3838577,14740,2050,4472230,2.078999996,0.204236484,0.125368744
LBR,2016,37,NA,714.6233922,14740,2050,4586788,3.08100009,0.328043943,0.079854483
LBR,2017,31,NA,698.7017644,NA,2000,4702228,3.003999949,0.306333739,0.101998414
LBR,2018,32,NA,677.3221785,NA,NA,4818977,2.931999922,0.261391626,0.125145006
LBR,2019,28,NA,621.8929536,NA,NA,4937374,2.813999891,NA,0.119679998
LBY,1993,NA,NA,6447.144638,31103,85000,4755133,18.93600082,NA,NA
LBY,1994,NA,NA,5892.617612,33518,80000,4854875,18.96999931,NA,NA
LBY,1995,NA,NA,5161.683342,34448,80500,4948798,18.97999954,NA,NA
LBY,1996,NA,NA,5536.868265,36024,65500,5036171,19.00799942,NA,NA
LBY,1997,NA,NA,5998.16161,36925,65500,5118007,18.98500061,NA,NA
LBY,1998,NA,NA,5243.590481,37959,65500,5196780,18.97699928,NA,NA
LBY,1999,NA,NA,6819.033114,43643,65500,5275926,19.06999969,NA,NA
LBY,2000,NA,NA,7142.774452,50009,76500,5357891,19.0340004,NA,NA
LBY,2001,NA,NA,6266.490972,47336,76500,5443248,19.02899933,NA,NA
LBY,2002,NA,NA,3703.048308,44053,76500,5531089,19.13199997,NA,0.65830386
LBY,2003,2.1,NA,4673.143913,41994,76500,5620547,19.14299965,NA,0.708938132
LBY,2004,2.5,NA,5800.597969,40190,76000,5710154,19.04899979,NA,0.766425138
LBY,2005,2.5,NA,8163.010778,37783,76000,5798614,18.9279995,NA,0.809742944
LBY,2006,2.7,NA,9336.35667,35040,76000,5886872,18.67200089,NA,0.877968919
LBY,2007,2.5,NA,11300.19134,32166,76000,5974787,18.44799995,NA,0.800166577
LBY,2008,2.6,NA,14382.57629,47760,76000,6058748,18.37299919,NA,0.775406331
LBY,2009,2.5,NA,10275.26656,52227.3,76000,6133984,18.87700081,NA,NA
LBY,2010,2.2,NA,12064.78069,50116,NA,6197663,18.99900055,0.703908441,NA
LBY,2011,2,NA,5554.179164,30014,NA,6247439,19.00499916,0.545020551,NA
LBY,2012,21,NA,13025.28139,35014,7000,6285750,19.03000069,0.742484621,NA
LBY,2013,15,NA,10363.78949,36014,7000,6320359,19.06299973,NA,NA
LBY,2014,18,NA,6466.91027,25013,NA,6362037,18.95599937,NA,NA
LBY,2015,16,NA,4337.919139,26012,NA,6418315,18.88100052,NA,NA
LBY,2016,14,NA,4035.194316,30012,NA,6492164,18.78899956,NA,NA
LBY,2017,17,NA,5756.69845,NA,NA,6580724,18.62700081,NA,NA
LBY,2018,17,NA,7877.122251,NA,NA,6678567,18.46800041,NA,NA
LBY,2019,18,NA,7683.750611,NA,NA,6777452,18.56299973,NA,NA
LCA,1993,NA,5.578722751,4775.256886,1404,NA,143409,16.79999924,0.221594106,NA
LCA,1994,NA,6.892748828,4919.278645,1356,NA,145083,17,0.192478732,NA
LCA,1995,NA,10.89391371,5194.818295,1354,NA,146870,15.82999992,0.195530901,NA
LCA,1996,NA,8.062511338,5300.461513,1414,NA,148834,16.32999992,0.188077088,NA
LCA,1997,NA,8.613835144,5340.334669,1419,NA,150913,20.46999931,0.189211259,NA
LCA,1998,NA,9.148951465,5733.901931,1711,NA,153021,21.60000038,0.215518084,NA
LCA,1999,NA,10.32337988,5947.623161,2037,NA,154995,18.09000015,0.218030178,NA
LCA,2000,NA,14.67426326,5950.351196,2028,NA,156729,16.48999977,0.202199197,NA
LCA,2001,NA,21.49395641,5642.92727,2189,NA,158179,18.33399963,0.195406383,NA
LCA,2002,NA,26.3501305,5646.456535,1913,NA,159392,20.38999939,0.201300196,NA
LCA,2003,NA,22.42571482,6150.921369,1690,NA,160530,22.18000031,0.195771251,NA
LCA,2004,NA,22.86477033,6591.849178,1712,NA,161816,20.96999931,0.193409377,NA
LCA,2005,NA,25.09057084,6948.821454,1605,NA,163417,18.70000076,0.194113884,NA
LCA,2006,NA,26.00104004,7669.074351,1657.243,NA,165381,16,0.194954346,0.155718309
LCA,2007,6.8,17.29856124,7970.035701,1742.39,NA,167639,14,0.189293889,0.133386703
LCA,2008,7.1,22.93969214,8456.694632,1902.04,NA,170011,12.72000027,0.21194203,0.129331555
LCA,2009,7,22.64505902,8137.845494,2078.36,NA,172221,15.36999989,0.211926103,0.131941066
LCA,2010,NA,25.27399306,8540.414378,1984.9,NA,174085,17.12100029,0.204200943,0.119463012
LCA,2011,7,26.20515216,8983.436673,1899.8,NA,175544,18.86000061,0.199934067,0.115839152
LCA,2012,71,22.07705458,9086.799462,2093.9,NA,176646,19.05999947,0.196049247,0.113084778
LCA,2013,71,18.59102561,9378.562363,2134.3,NA,177513,22.20999908,0.201561136,0.105285774
LCA,2014,71,19.06823624,9843.915819,2132.2,NA,178296,23.12400055,0.208854199,0.103206151
LCA,2015,NA,15.63101864,10093.89976,2109.1,NA,179126,24.09000015,0.207375429,0.109403208
LCA,2016,60,16.66407448,10361.8141,2129.44,NA,180024,21.26300049,0.206305859,0.110095872
LCA,2017,55,29.28904976,11047.44499,NA,NA,180955,21.06900024,0.206642339,0.109780835
LCA,2018,55,21.4415306,11357.88901,NA,NA,181889,20.87899971,NA,0.101469457
LCA,2019,55,NA,11611.41545,NA,NA,182790,20.70599937,NA,0.099672187
LIE,1993,NA,NA,55816.66368,NA,NA,29975,NA,NA,NA
LIE,1994,NA,0,64028.07558,NA,NA,30426,NA,NA,NA
LIE,1995,NA,0,78641.88456,NA,NA,30880,NA,NA,NA
LIE,1996,NA,0,79878.5649,NA,NA,31348,NA,NA,NA
LIE,1997,NA,0,72208.93467,NA,NA,31830,NA,NA,NA
LIE,1998,NA,0,76745.42233,NA,NA,32311,NA,NA,NA
LIE,1999,NA,3.052037235,81297.14349,NA,NA,32769,NA,NA,NA
LIE,2000,NA,0,74853.93873,NA,NA,33184,NA,NA,NA
LIE,2001,NA,0,74267.48649,NA,NA,33552,NA,NA,NA
LIE,2002,NA,0,79359.80467,NA,NA,33879,NA,NA,NA
LIE,2003,NA,0,89851.97716,NA,NA,34175,NA,NA,NA
LIE,2004,NA,2.903263268,100265.9551,NA,NA,34452,NA,NA,NA
LIE,2005,NA,0,105414.442,NA,NA,34713,NA,NA,NA
LIE,2006,NA,0,114390.5997,NA,NA,34970,NA,NA,NA
LIE,2007,NA,0,130655.637,NA,NA,35217,NA,NA,NA
LIE,2008,NA,2.819363388,143255.9816,NA,NA,35471,NA,NA,NA
LIE,2009,NA,0,126082.4926,NA,NA,35727,NA,NA,NA
LIE,2010,NA,2.778086454,141200.38,NA,NA,35994,NA,NA,NA
LIE,2011,NA,0,158156.5998,NA,NA,36293,NA,NA,NA
LIE,2012,NA,0,149010.2249,NA,NA,36615,NA,NA,NA
LIE,2013,NA,0,173058.3174,NA,NA,36934,NA,NA,0.393045827
LIE,2014,NA,2.686799753,178845.631,NA,NA,37223,NA,NA,0.396471726
LIE,2015,NA,0,167290.94,NA,NA,37470,NA,NA,0.372602649
LIE,2016,NA,0,165629.1905,NA,NA,37658,NA,NA,0.419543783
LIE,2017,NA,2.645152758,173356.0513,NA,NA,37800,NA,NA,0.446378204
LIE,2018,NA,2.637269898,NA,NA,NA,37910,NA,NA,NA
LIE,2019,NA,NA,NA,NA,NA,38019,NA,NA,NA
LIE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1993,NA,NA,576.7800126,232200.9,110000,17924823,13.81999969,0.180022459,0.258495463
LKA,1994,NA,NA,647.5790491,248716.7,110000,18094477,13.02999973,0.172586352,0.264041902
LKA,1995,NA,8.847269327,714.2334273,237885.9,235500,18242912,12.27000046,0.183690536,0.266839789
LKA,1996,NA,9.663918847,756.6570729,263818.3,225200,18367288,11.35000038,0.169364871,0.265742276
LKA,1997,NA,10.02117006,817.064349,274186.8,227200,18470900,10.60000038,0.163327513,0.269936626
LKA,1998,NA,NA,850.8114206,289689.9,225200,18564599,9.170000076,0.151183558,0.276167149
LKA,1999,NA,10.28221547,838.8838674,314072.7,218300,18663284,8.880000114,0.154810322,0.273613237
LKA,2000,NA,NA,869.6965166,301169.6,203600,18777601,7.739999771,0.145365468,0.273180768
LKA,2001,NA,NA,832.8034402,271160,209600,18911730,7.900000095,0.143884162,0.268205944
LKA,2002,3.7,NA,867.4912137,275253,246500,19062482,8.760000229,0.142598419,0.280106135
LKA,2003,3.4,6.814385907,982.1956459,323221.2,240900,19224037,8.220000267,0.136266265,0.284245704
LKA,2004,3.5,7.102641631,1065.784437,336857.4,239000,19387153,8.380000114,0.133749596,0.286181015
LKA,2005,3.2,6.236893059,1248.698185,220967,200000,19544988,7.670000076,0.146879583,0.301880885
LKA,2006,3.1,10.37775379,1435.817177,284255,213000,19695972,6.5,0.15071603,0.306422952
LKA,2007,3.2,NA,1630.388906,313136,213000,19842044,5.96999979,0.145279078,0.299198198
LKA,2008,3.2,10.01802243,2037.322103,331362,213000,19983984,5.21999979,0.135994865,0.293711947
LKA,2009,3.1,5.461274446,2090.401826,344490.7,223100,20123508,5.849999905,0.131115446,0.296714387
LKA,2010,3.2,3.76571842,2799.648876,398245.1,223100,20261737,4.78399992,0.130064106,0.266441458
LKA,2011,3.3,3.588499858,3200.833829,440116.2,223100,20398670,4.118000031,0.131583745,0.279956668
LKA,2012,40,3.292325536,3350.521876,484638.8,223100,20425000,3.880000114,0.122153395,0.301262759
LKA,2013,37,2.9956851,3610.289363,525334.3,223100,20585000,4.241000175,0.120235089,0.29162758
LKA,2014,38,2.660123053,3819.25353,564702.3,223100,20778000,4.193999767,0.114564126,0.282979989
LKA,2015,37,2.329249287,3843.780672,538092.8,265200,20970000,4.519000053,0.133398324,0.271695262
LKA,2016,36,2.521267006,3886.291502,552611.2,305200,21203000,4.242000103,0.141141991,0.278209764
LKA,2017,38,2.300262003,4077.043721,NA,317000,21444000,4.179999828,0.136884167,0.267746994
LKA,2018,38,2.421243634,4080.567125,NA,NA,21670000,4.118999958,0.133404934,0.265890541
LKA,2019,38,NA,3853.083693,NA,NA,21803000,4.197999954,NA,0.273978605
LSO,1993,NA,36.49360649,458.5535585,40,2000,1822236,37.86199951,0.532235637,0.307069349
LSO,1994,NA,44.75311378,471.8417914,40,2000,1861324,37.91600037,0.522247858,0.311396436
LSO,1995,NA,NA,527.6998379,40,2000,1898598,37.93199921,0.531526707,0.308866921
LSO,1996,NA,NA,489.1318193,42,2000,1934291,37.97600174,0.573600286,0.324791199
LSO,1997,NA,NA,507.1004656,44,2000,1968044,37.93999863,0.550221012,0.296450567
LSO,1998,NA,NA,464.8063925,38,2000,1997516,37.0019989,0.469885041,0.303069078
LSO,1999,NA,NA,451.9271579,34,2000,2019731,36.22600174,0.461889118,0.322463145
LSO,2000,NA,NA,436.488352,40,2000,2032804,35.26800156,0.46629422,0.351643078
LSO,2001,NA,NA,405.6053137,32,2000,2035740,34.36899948,0.448656478,0.379920569
LSO,2002,NA,NA,382.1901735,48,2000,2029829,33.62900162,0.449618402,0.387001356
LSO,2003,NA,NA,573.6537676,46,2000,2018348,32.77000046,0.461482036,0.364702881
LSO,2004,NA,NA,753.3807868,47,2000,2005940,31.7859993,0.523540136,0.346653077
LSO,2005,3.4,NA,842.8130532,46,2000,1996114,30.7840004,0.500198523,0.337701071
LSO,2006,3.2,NA,904.6034022,47,2000,1989939,29.63500023,0.619474441,0.354813197
LSO,2007,3.3,45.04445561,863.7796315,179,2000,1986922,28.5510006,0.584955846,0.392460621
LSO,2008,3.2,37.84352307,884.9626748,141,2000,1987129,27.66799927,0.602337242,0.417196049
LSO,2009,3.3,36.32919375,890.9963833,152.6,2000,1990131,27.4640007,0.692805438,0.335859797
LSO,2010,3.5,38.28470491,1137.275702,345.4,2000,1995581,26.81399918,0.528429401,0.309813009
LSO,2011,3.5,35.5326124,1308.690066,345.37,2000,2003787,26.04199982,0.494591238,0.326561857
LSO,2012,45,31.81160384,1253.696202,450.37,2000,2014990,25.30200005,0.611505757,0.302264751
LSO,2013,49,32.43731415,1193.713257,550.43,2000,2028519,24.57999992,0.540640223,0.283717258
LSO,2014,49,NA,1223.333032,952.53,2000,2043437,24.47100067,0.51690091,0.31405023
LSO,2015,44,43.56460456,1152.139827,1053,2000,2059021,24.3939991,0.488225907,0.33556705
LSO,2016,39,NA,1043.569792,1102,2000,2075001,24.29999924,0.418689667,0.298606477
LSO,2017,42,NA,1150.079173,NA,2000,2091412,24.13400078,0.451302272,0.285245139
LSO,2018,41,NA,1221.883763,NA,NA,2108132,23.97100067,0.452799846,0.314292872
LSO,2019,40,NA,1157.535164,NA,NA,2125268,23.40500069,NA,0.304652272
LTU,1993,NA,11.33313337,NA,120078,10000,3682613,13.80000019,NA,NA
LTU,1994,NA,12.74272144,NA,51036,10000,3657144,13.80000019,NA,NA
LTU,1995,NA,13.84213187,2168.796099,59082,8900,3629102,17.54000092,0.330391154,0.281544205
LTU,1996,NA,11.23827473,2328.153808,90051,9900,3601613,16.39999962,0.332958373,0.270977947
LTU,1997,NA,10.92205924,2830.737533,45518,10050,3575137,14.13000011,0.385031341,0.269526211
LTU,1998,NA,8.747897411,3166.895648,68094,15030,3549331,13.71100044,0.381327227,0.272583576
LTU,1999,NA,8.755552621,3113.546428,74612,16030,3524238,13.38799953,0.380063762,0.262751558
LTU,2000,4.1,10.56586791,3297.354701,80984,16600,3499536,15.93099976,0.36196494,0.26302612
LTU,2001,4.8,10.16230028,3530.147337,152832,17200,3470818,16.84000015,0.335507424,0.270422628
LTU,2002,4.8,8.505630408,4146.987928,151896,27300,3443067,13.00800037,0.332790165,0.262484362
LTU,2003,4.7,10.07507395,5505.535669,159561,27300,3415213,12.8739996,0.323031702,0.278267835
LTU,2004,4.6,10.14452548,6706.966998,164685,28000,3377075,10.68400002,0.326306163,0.295560075
LTU,2005,4.8,11.12354037,7863.162009,141798,29000,3322528,8.324999809,0.337235026,0.296083217
LTU,2006,4.8,8.718477633,9240.642548,156772,24000,3269909,5.78000021,0.340251547,0.299976581
LTU,2007,4.8,8.499581465,12297.91535,190890,24000,3231294,4.25,0.344265699,0.295872783
LTU,2008,4.6,9.275204981,14961.56818,185768,24000,3198231,5.826000214,0.349946036,0.291891342
LTU,2009,4.9,7.956378837,11837.39103,176113.6,25240,3162916,13.78499985,0.35768583,0.250566396
LTU,2010,5,7.010635999,11957.08421,153042,25240,3097282,17.81399918,0.355306117,0.26189646
LTU,2011,4.8,6.843090846,14354.18838,141836.6,23350,3028115,15.39000034,0.336746402,0.280416089
LTU,2012,54,6.632603977,14339.28787,70551.96,23350,2987773,13.36499977,0.330966758,0.279773804
LTU,2013,57,6.58039481,15702.14306,95081.88,21950,2957689,11.77000046,0.329848691,0.273511559
LTU,2014,58,5.350836514,16548.40641,153902.8,27400,2932367,10.69799995,0.34125728,0.27430004
LTU,2015,59,5.866558977,14249.11497,89594.17,28330,2904910,9.119999886,0.347676491,0.266477154
LTU,2016,59,5.294932957,14999.47964,111337.7,29650,2868231,7.861999989,0.344148221,0.2590578
LTU,2017,59,4.53360296,16882.63947,NA,34000,2828403,7.072999954,0.33612932,0.258849604
LTU,2018,59,4.569356042,19080.61737,NA,NA,2801543,6.146999836,0.346376797,0.255183712
LTU,2019,60,NA,19455.45413,NA,NA,2786844,6.352000237,NA,0.252667686
LUX,1993,NA,NA,41479.0872,NA,1000,397475,2.329999924,0.413024047,NA
LUX,1994,NA,1.490924,45481.8922,NA,1000,402925,3.480000019,0.414982792,NA
LUX,1995,NA,0.490021928,52831.25237,NA,1400,408625,2.917999983,0.453461538,0.191570319
LUX,1996,NA,0.966185909,52571.93499,NA,1400,414225,3.286000013,0.452603869,0.175934697
LUX,1997,8.61,0.952428574,47042.34711,NA,1360,419450,2.52699995,0.4698206,0.181083091
LUX,1998,8.7,0.939346403,47584.46439,NA,1360,424700,2.763000011,0.471348677,0.186442459
LUX,1999,NA,1.391262408,51654.4028,NA,1400,430475,2.390000105,0.450699819,0.168674679
LUX,2000,8.6,0.917208202,48735.99549,NA,1400,436300,2.345000029,0.437016768,0.166122986
LUX,2001,8.7,2.04453915,48179.42085,NA,1500,441525,1.804999948,0.441388188,0.163653112
LUX,2002,9,1.352182761,52930.64115,NA,1500,446175,2.621000051,0.437995617,0.159581475
LUX,2003,8.7,0.670665322,65445.88503,NA,1500,451630,3.674999952,0.436864594,0.16159275
LUX,2004,8.4,0.442652195,75716.35108,NA,1512,458095,5.112999916,0.425408792,0.15648465
LUX,2005,8.5,0.873652391,80289.69641,NA,1512,465158,4.487999916,0.436563884,0.146947891
LUX,2006,8.6,1.503400908,89739.7117,NA,1512,472637,4.730999947,0.415966044,0.136380067
LUX,2007,8.4,1.473941763,106018.4928,NA,1512,479993,4.065000057,0.419567498,0.148694564
LUX,2008,8.3,1.648115071,114293.8433,NA,1612,488650,5.059999943,0.430150804,0.133764773
LUX,2009,8.2,1.006976332,103198.6693,NA,1512,497783,5.122000217,0.444681559,0.115220046
LUX,2010,8.5,1.96893028,104965.3061,NA,1512,506953,4.361000061,0.434673702,0.114277452
LUX,2011,8.5,0.770249869,115761.5077,NA,1510,518347,4.901000023,0.428785359,0.111886705
LUX,2012,80,0,106749.0136,NA,1510,530946,5.139999866,0.444149211,0.106707242
LUX,2013,80,0.184313451,113625.1329,NA,1510,543360,5.84800005,0.442969585,0.109049699
LUX,2014,82,0.721354993,118823.6484,NA,1510,556319,5.852000237,0.432823928,0.105169613
LUX,2015,85,0.882237212,101376.4966,NA,1500,569604,6.669000149,0.434644703,0.110381155
LUX,2016,81,0.863161311,104278.391,NA,1500,582014,6.290999889,0.429456458,0.116668759
LUX,2017,82,0.337886923,107627.151,NA,2000,596336,5.521999836,0.434793205,0.112439615
LUX,2018,81,NA,116654.2611,NA,NA,607950,5.585000038,0.448499321,0.117711611
LUX,2019,80,NA,114704.5942,NA,NA,619896,5.362999916,NA,0.113171594
LVA,1993,NA,14.98456242,NA,142313,5000,2563290,16.70000076,0.335000282,NA
LVA,1994,NA,13.68122433,NA,138665,6000,2520742,18.70000076,0.36514929,NA
LVA,1995,NA,11.48107457,2322.08701,149719,11300,2485056,19,0.341915136,0.26847509
LVA,1996,NA,10.8115435,2422.250575,143024,12300,2457222,20.70000076,0.349531269,0.26660353
LVA,1997,NA,11.08706197,2675.244828,106027,8100,2432851,15.14000034,0.364959876,0.28016639
LVA,1998,2.7,10.28575472,2965.073007,102756,8680,2410019,14.46399975,0.379533591,0.258350967
LVA,1999,NA,9.50961925,3144.991127,125857,9450,2390482,13.78999996,0.37044023,0.247657809
LVA,2000,3.4,9.982593377,3351.230706,136728,8500,2367550,14.21100044,0.343635185,0.236814357
LVA,2001,3.4,9.284818813,3566.171119,128639,10000,2337170,13.8210001,0.326926099,0.228376807
LVA,2002,3.7,9.174595117,4125.210034,117983,8700,2310173,13.82900047,0.326393498,0.226570147
LVA,2003,3.8,8.76034599,5127.593575,115180,8100,2287955,12.06099987,0.322002511,0.213783598
LVA,2004,4,7.942351691,6343.143526,125936,5000,2263122,11.70800018,0.339240554,0.21538053
LVA,2005,4.2,5.595036581,7552.873894,151160,5000,2238799,10.03299999,0.343751389,0.203054669
LVA,2006,4.7,5.752646105,9663.373451,140954,17000,2218357,7.03000021,0.360476425,0.208641902
LVA,2007,4.8,4.276441946,14042.46242,156005,17000,2200325,6.052000046,0.340357272,0.216725291
LVA,2008,5,4.559589692,16376.99836,158518,5000,2177322,7.738999844,0.340920835,0.218724703
LVA,2009,4.5,5.035472104,12257.21657,163730.2,5745,2141669,17.51499939,0.355927813,0.210623801
LVA,2010,4.3,3.303671087,11348.40623,165367.8,4600,2097555,19.48200035,0.374592051,0.205652831
LVA,2011,4.2,3.295749057,13832.39118,155875.5,5350,2059709,16.20599937,0.368083515,0.210918976
LVA,2012,49,3.383247512,13850.64282,95066.54,5310,2034319,15.04699993,0.373630992,0.209835749
LVA,2013,53,2.445047556,15041.17446,116717.2,5310,2012647,11.86699963,0.372151985,0.203780088
LVA,2014,55,3.166404449,15740.32675,120252.3,5310,1993782,10.84599972,0.371372965,0.196360041
LVA,2015,56,3.353898908,13698.93795,82394.85,5310,1977527,9.873000145,0.372774784,0.194374641
LVA,2016,57,3.494971546,14153.41492,115594.1,5310,1959537,9.642999649,0.377999252,0.187196943
LVA,2017,58,4.151510663,15586.58189,NA,6000,1942248,8.715000153,0.380981413,0.191596052
LVA,2018,58,4.355804966,17805.28031,NA,NA,1927174,7.412000179,0.384779868,0.193329788
LVA,2019,56,NA,17836.36489,NA,NA,1912789,6.519999981,NA,0.192096019
MAC,1993,NA,3.511662772,15195.97138,1898,NA,370199,2.099999905,0.229855004,0.153518362
MAC,1994,NA,3.97030214,16585.17052,1890,NA,377798,2.5,0.215926362,0.1419263
MAC,1995,NA,2.075135467,18147.33624,1604,NA,385513,3.599999905,0.165875961,0.129558868
MAC,1996,NA,4.321565118,18106.32572,1418,NA,393373,4.199999809,0.161626172,0.118767734
MAC,1997,NA,7.474716771,17967.43203,1500,NA,401352,3.200000048,0.189102232,0.120096675
MAC,1998,NA,5.859088912,16460.21462,1500,NA,409616,4.599999905,0.179695097,0.124618931
MAC,1999,NA,8.843465874,15513.46901,1500,NA,418383,6.300000191,0.199848401,0.124479488
MAC,2000,NA,2.337693912,15710.08693,1500,NA,427782,6.800000191,0.173672192,0.115502985
MAC,2001,NA,1.826784312,15552.95038,1500,NA,437938,6.400000095,0.179290158,0.098907124
MAC,2002,NA,0.445619891,16315.36363,1500,NA,448821,6.300000191,0.187825679,0.092952096
